#	DARPA site visit course, at SUN lot.
1, 37.542735, -122.056998, 12, 25
2, 37.543055, -122.057120, 12, 25
3, 37.543043, -122.057391, 12, 25
4,	37.542873, -122.057361, 12, 25
5, 37.542649, -122.057564, 12, 25
6, 37.542271, -122.057528, 12, 25
7, 37.542285, -122.057326, 12, 25
8, 37.542570, -122.057379, 16, 25
9, 37.542596, -122.057166, 12, 25
10, 37.542347, -122.057101, 16, 25
11, 37.542355, -122.056902, 16, 25
12, 37.542735, -122.056998, 12, 25



